Race,Date,WPM,Accuracy,Text,Outcome
1478.,2017-02-23 20:04:42,206.23,99%,3100031,Win (1 of 4)
1477.,2017-02-23 20:04:01,155.92,91%,3100094,Win (1 of 3)
1476.,2017-02-23 20:03:24,181.40,94%,218,Win (1 of 5)
1475.,2017-02-23 20:02:44,170.31,94%,3622444,Win (1 of 5)
1474.,2017-02-23 20:02:07,156.92,95%,3620336,Win (1 of 4)
1473.,2017-02-23 20:01:22,188.50,98%,3622022,Win (1 of 4)
1472.,2017-02-23 20:00:56,180.43,92%,3622230,Win (1 of 3)
1471.,2017-02-23 19:59:48,166.54,95%,3550207,Win (1 of 2)
1470.,2017-02-23 19:59:05,165.48,93%,3550207,Win (1 of 2)
1469.,2017-02-23 19:58:30,137.85,90%,3550207,Win (1 of 3)
1468.,2017-02-23 19:57:37,207.19,95%,3620877,Win (1 of 2)
1467.,2017-02-23 19:56:23,194.04,95%,3620877,Win (1 of 2)
1466.,2017-02-23 19:56:04,150.95,82%,3620877,No win (3 of 4)
1465.,2017-02-23 19:54:19,184.69,93%,3621534,Win (1 of 5)
1464.,2017-02-23 19:53:44,197.22,97%,455,Win (1 of 2)
1463.,2017-02-23 19:52:41,175.29,91%,455,No win (2 of 3)
1462.,2017-02-23 19:52:02,174.28,93%,3620180,No win (2 of 3)
1461.,2017-02-23 19:51:04,184.48,97%,3620284,No win (2 of 5)
1460.,2017-02-23 19:50:26,174.30,97%,288,Win (1 of 4)
1459.,2017-02-23 19:49:44,185.95,94%,73,Win (1 of 4)
1458.,2017-02-23 19:49:01,168.93,96%,3621588,Win (1 of 4)
1457.,2017-02-23 19:47:26,183.77,94%,3620048,Win (1 of 2)
1456.,2017-02-23 19:47:06,151.99,91%,3620048,Win (1 of 2)
1455.,2017-02-23 19:46:20,224.95,100%,3622228,Win (1 of 2)
1454.,2017-02-23 19:45:54,204.17,99%,3622228,Win (1 of 3)
1453.,2017-02-23 19:45:02,186.72,92%,3620059,Win (1 of 2)
1452.,2017-02-23 19:44:04,152.51,94%,3622208,No win (2 of 4)
1451.,2017-02-23 19:43:24,192.07,97%,3621146,Win (1 of 5)
1450.,2017-02-23 19:42:36,164.46,92%,3622441,No win (2 of 5)
1449.,2017-02-23 19:40:41,176.32,95%,3620315,Win (1 of 2)
1448.,2017-02-23 19:39:36,164.97,91%,3620485,Win (1 of 3)
1447.,2017-02-23 19:38:40,166.44,95%,47,Win (1 of 3)
1446.,2017-02-23 19:37:58,154.87,94%,243,Win (1 of 2)
1445.,2017-02-23 19:37:23,186.38,96%,153,Win (1 of 2)
1444.,2017-02-23 19:35:34,199.53,97%,3622188,Win (1 of 3)
1443.,2017-02-23 19:34:56,211.62,100%,3622461,Win (1 of 2)
1442.,2017-02-23 19:32:00,170.75,87%,3622461,Win (1 of 2)
1441.,2017-02-23 19:31:28,212.68,97%,3550071,Win (1 of 2)
1440.,2017-02-23 19:31:03,181.90,91%,3550071,Win (1 of 2)
1439.,2017-02-23 19:30:34,164.17,92%,3550071,Win (1 of 3)
1438.,2017-02-23 19:29:57,173.48,99%,3100094,No win (2 of 3)
1437.,2017-02-23 19:29:23,173.40,93%,689,No win (2 of 3)
1436.,2017-02-23 19:21:49,169.17,92%,143,Win (1 of 2)
1435.,2017-02-23 19:21:05,175.16,95%,3621110,Win (1 of 2)
1434.,2017-02-23 16:12:52,189.32,93%,3622294,No win (1 of 1)
1433.,2017-02-23 16:01:28,168.37,97%,489,Win (1 of 2)
1432.,2017-02-23 15:57:36,184.31,96%,3550125,Win (1 of 2)
1431.,2017-02-23 15:55:53,172.72,96%,3620284,Win (1 of 2)
1430.,2017-02-23 15:54:24,155.79,93%,3620284,Win (1 of 2)
1429.,2017-02-23 15:52:24,179.00,96%,3620195,Win (1 of 2)
1428.,2017-02-23 15:51:59,175.76,98%,3620195,No win (1 of 1)
1427.,2017-02-23 15:50:00,210.27,100%,689,Win (1 of 2)
1426.,2017-02-23 15:48:45,187.05,98%,689,No win (1 of 1)
1425.,2017-02-23 15:44:32,217.34,100%,3622442,Win (1 of 4)
1424.,2017-02-23 15:43:57,187.90,96%,3621305,Win (1 of 2)
1423.,2017-02-23 15:41:12,178.97,95%,3622235,No win (1 of 1)
1422.,2017-02-19 18:14:39,154.79,93%,205,Win (1 of 2)
1421.,2017-02-19 01:45:11,209.69,96%,3622124,No win (1 of 1)
1420.,2017-02-19 01:44:50,169.47,94%,3620229,No win (1 of 1)
1419.,2017-02-19 01:43:47,181.95,90%,3550022,No win (1 of 1)
1418.,2017-02-19 01:41:01,205.26,95%,3622214,Win (1 of 2)
1417.,2017-02-19 01:39:59,185.96,93%,3621764,No win (1 of 1)
1416.,2017-02-19 01:39:20,175.74,91%,3622215,No win (1 of 1)
1415.,2017-02-19 01:38:39,235.19,100%,3100088,Win (1 of 2)
1414.,2017-02-19 01:38:25,196.25,98%,3100088,Win (1 of 2)
1413.,2017-02-19 01:35:50,193.66,94%,3620200,No win (1 of 1)
1412.,2017-02-19 01:35:24,142.72,98%,3621586,Win (1 of 2)
1411.,2017-02-19 01:07:11,143.06,89%,3620331,Win (1 of 2)
1410.,2017-02-19 01:05:54,169.13,92%,601,Win (1 of 2)
1409.,2017-02-19 01:02:20,208.01,96%,3100105,Win (1 of 2)
1408.,2017-02-19 01:02:03,184.60,96%,3100105,Win (1 of 2)
1407.,2017-02-19 01:00:36,175.87,92%,402,Win (1 of 2)
1406.,2017-02-19 00:57:57,180.87,89%,3620320,No win (1 of 1)
1405.,2017-02-19 00:57:14,180.01,91%,3100039,Win (1 of 3)
1404.,2017-02-19 00:56:31,209.84,98%,3550084,Win (1 of 2)
1403.,2017-02-19 00:55:43,207.22,97%,3550084,Win (1 of 2)
1402.,2017-02-19 00:54:08,153.69,85%,3550084,Win (1 of 3)
1401.,2017-02-19 00:53:21,190.36,93%,3621550,Win (1 of 3)
1400.,2017-02-19 00:52:10,211.29,99%,3550077,Win (1 of 2)
1399.,2017-02-19 00:51:50,189.68,94%,3550077,Win (1 of 3)
1398.,2017-02-19 00:51:12,165.59,94%,3621025,Win (1 of 2)
1397.,2017-02-19 00:50:21,205.16,92%,3620673,Win (1 of 3)
1396.,2017-02-19 00:49:46,155.68,97%,166,Win (1 of 2)
1395.,2017-02-19 00:48:04,144.73,92%,166,Win (1 of 3)
1394.,2017-02-19 00:47:10,184.31,94%,133,Win (1 of 3)
1393.,2017-02-19 00:46:16,199.61,99%,3620887,Win (1 of 2)
1392.,2017-02-19 00:46:00,164.41,95%,3620887,Win (1 of 3)
1391.,2017-02-19 00:45:00,202.01,99%,321,Win (1 of 3)
1390.,2017-02-19 00:44:30,167.74,91%,3622166,Win (1 of 4)
1389.,2017-02-19 00:44:06,158.58,88%,3622396,No win (2 of 3)
1388.,2017-02-19 00:43:26,156.58,91%,3621369,Win (1 of 3)
1387.,2017-02-19 00:42:26,209.83,97%,3620677,Win (1 of 2)
1386.,2017-02-19 00:42:08,169.18,87%,3620677,Win (1 of 2)
1385.,2017-02-19 00:41:28,151.64,94%,743,Win (1 of 2)
1384.,2017-02-19 00:40:30,200.80,94%,3622021,Win (1 of 4)
1383.,2017-02-19 00:40:06,206.43,100%,3100028,Win (1 of 3)
1382.,2017-02-19 00:39:27,182.46,96%,3621232,Win (1 of 2)
1381.,2017-02-19 00:39:07,149.39,88%,3621232,Win (1 of 4)
1380.,2017-02-19 00:38:37,157.75,90%,3550052,No win (2 of 2)
1379.,2017-02-19 00:38:00,160.74,93%,3550213,Win (1 of 4)
1378.,2017-02-19 00:37:31,192.67,99%,3620258,Win (1 of 2)
1377.,2017-02-19 00:37:02,181.95,95%,3550014,Win (1 of 2)
1376.,2017-02-19 00:36:39,162.10,93%,3550014,Win (1 of 3)
1375.,2017-02-19 00:35:55,193.54,98%,3622447,Win (1 of 2)
1374.,2017-02-19 00:35:33,167.04,86%,3622447,No win (2 of 3)
1373.,2017-02-19 00:34:58,174.94,93%,729,Win (1 of 4)
1372.,2017-02-19 00:34:29,202.95,99%,476,Win (1 of 2)
1371.,2017-02-19 00:34:00,156.05,90%,476,No win (2 of 3)
1370.,2017-02-19 00:33:10,196.50,95%,695,Win (1 of 3)
1369.,2017-02-19 00:31:28,175.77,92%,3621200,Win (1 of 3)
1368.,2017-02-19 00:30:56,192.02,92%,3621107,Win (1 of 2)
1367.,2017-02-19 00:30:13,154.02,94%,3550225,No win (2 of 5)
1366.,2017-02-19 00:29:47,202.00,100%,3620999,Win (1 of 3)
1365.,2017-02-19 00:29:13,199.54,90%,3622453,Win (1 of 3)
1364.,2017-02-19 00:28:15,196.33,95%,171,Win (1 of 2)
1363.,2017-02-19 00:27:31,172.07,94%,171,Win (1 of 5)
1362.,2017-02-19 00:26:43,166.64,91%,3622147,Win (1 of 2)
1361.,2017-02-19 00:26:15,148.62,93%,3622147,Win (1 of 2)
1360.,2017-02-19 00:25:04,180.65,97%,3622242,Win (1 of 4)
1359.,2017-02-19 00:22:52,199.66,98%,3621323,Win (1 of 3)
1358.,2017-02-19 00:22:23,177.13,95%,234,No win (2 of 4)
1357.,2017-02-19 00:21:23,197.17,99%,3100033,Win (1 of 2)
1356.,2017-02-19 00:21:02,151.96,89%,3100033,Win (1 of 2)
1355.,2017-02-19 00:20:05,165.63,94%,3620558,Win (1 of 2)
1354.,2017-02-19 00:19:36,157.80,89%,3620558,Win (1 of 2)
1353.,2017-02-19 00:15:50,153.78,89%,3620558,Win (1 of 3)
1352.,2017-02-19 00:14:55,168.88,95%,3550020,Win (1 of 3)
1351.,2017-02-19 00:07:17,237.62,100%,3100095,Win (1 of 2)
1350.,2017-02-19 00:06:38,218.45,100%,3100095,Win (1 of 2)
1349.,2017-02-19 00:05:16,117.67,86%,3100095,No win (2 of 3)
1348.,2017-02-19 00:04:19,174.47,97%,3550089,Win (1 of 4)
1347.,2017-02-18 22:11:31,267.11,100%,3550141,Win (1 of 2)
1346.,2017-02-18 22:11:13,231.36,100%,3550141,Win (1 of 2)
1345.,2017-02-18 20:24:20,213.98,99%,258,Win (1 of 2)
1344.,2017-02-18 20:20:14,190.80,95%,258,No win (1 of 1)
1343.,2017-02-18 20:18:45,162.72,93%,3621588,No win (1 of 1)
1342.,2017-02-18 20:10:02,183.48,96%,3621336,Win (1 of 2)
1341.,2017-02-18 20:07:47,194.31,100%,286,Win (1 of 2)
1340.,2017-02-18 20:05:59,176.03,98%,128,Win (1 of 2)
1339.,2017-02-18 20:02:07,158.96,94%,3622196,Win (1 of 2)
1338.,2017-02-18 19:59:54,223.36,100%,3622320,No win (1 of 1)
1337.,2017-02-18 19:59:35,192.76,97%,3622350,Win (1 of 2)
1336.,2017-02-18 19:57:51,178.91,97%,3621295,Win (1 of 2)
1335.,2017-02-18 19:57:02,147.90,95%,3621295,Win (1 of 2)
1334.,2017-02-18 19:55:55,168.64,92%,3622234,Win (1 of 2)
1333.,2017-02-18 19:44:03,156.08,92%,528,Win (1 of 3)
1332.,2017-02-18 19:43:13,197.06,96%,3622465,Win (1 of 2)
1331.,2017-02-18 19:42:38,180.88,95%,59,Win (1 of 2)
1330.,2017-02-18 19:42:17,154.49,93%,59,No win (2 of 2)
1329.,2017-02-18 19:41:45,159.16,93%,3622166,Win (1 of 3)
1328.,2017-02-18 19:41:13,197.75,96%,3620423,Win (1 of 2)
1327.,2017-02-18 19:40:29,183.96,97%,3620423,Win (1 of 2)
1326.,2017-02-18 19:39:09,167.54,94%,39,Win (1 of 2)
1325.,2017-02-18 19:38:40,145.56,91%,39,Win (1 of 3)
1324.,2017-02-18 19:36:01,148.01,94%,3550190,Win (1 of 3)
1323.,2017-02-18 19:35:09,205.08,99%,3100001,Win (1 of 2)
1322.,2017-02-18 19:33:38,202.14,99%,3100001,Win (1 of 2)
1321.,2017-02-18 19:33:18,150.74,85%,3100001,Win (1 of 5)
1320.,2017-02-18 19:32:42,177.01,97%,350,Win (1 of 5)
1319.,2017-02-18 19:31:59,149.06,96%,3622193,Win (1 of 2)
1318.,2017-02-18 19:27:57,127.21,92%,3622193,No win (2 of 3)
1317.,2017-02-18 19:25:41,189.43,96%,3550052,Win (1 of 4)
1316.,2017-02-18 19:24:45,181.00,94%,234,Win (1 of 3)
1315.,2017-02-18 19:23:50,181.24,98%,194,Win (1 of 3)
1314.,2017-02-18 19:20:06,215.19,99%,3100075,Win (1 of 2)
1313.,2017-02-18 19:19:51,151.30,87%,3100075,Win (1 of 3)
1312.,2017-02-18 19:18:45,158.45,96%,3622284,Win (1 of 3)
1311.,2017-02-18 19:17:18,137.08,92%,3622353,Win (1 of 3)
1310.,2017-02-18 19:14:38,161.81,90%,541,Win (1 of 3)
1309.,2017-02-18 19:13:59,180.85,95%,3550147,Win (1 of 3)
1308.,2017-02-18 19:12:59,166.89,91%,3622199,Win (1 of 3)
1307.,2017-02-15 06:03:19,168.59,97%,3622445,No win (1 of 1)
1306.,2017-02-15 06:02:17,167.04,97%,286,Win (1 of 2)
1305.,2017-02-15 06:00:36,171.71,97%,3620909,No win (1 of 1)
1304.,2017-02-15 05:59:43,167.27,95%,3100037,No win (1 of 1)
1303.,2017-02-15 05:59:06,199.65,98%,3621343,Win (1 of 2)
1302.,2017-02-15 05:58:15,166.37,94%,3621343,No win (1 of 1)
1301.,2017-02-15 05:57:47,163.94,96%,3100084,No win (1 of 1)
1300.,2017-02-15 05:56:21,163.85,98%,3621381,No win (1 of 1)
1299.,2017-02-15 05:55:31,174.97,99%,3620546,No win (1 of 1)
1298.,2017-02-15 05:49:36,167.37,94%,3550197,No win (1 of 1)
1297.,2017-02-15 05:47:30,149.27,93%,3622322,Win (1 of 2)
1296.,2017-02-15 05:44:02,184.62,99%,571,No win (1 of 1)
1295.,2017-02-15 05:43:34,178.15,98%,413,Win (1 of 2)
1294.,2017-02-15 05:43:09,165.05,87%,413,No win (1 of 1)
1293.,2017-02-15 05:42:40,160.55,97%,3100052,Win (1 of 2)
1292.,2017-02-15 05:31:29,163.89,97%,3622276,No win (1 of 1)
1291.,2017-02-15 05:29:04,179.96,95%,3620361,Win (1 of 2)
1290.,2017-02-15 05:28:30,155.94,95%,3620361,No win (1 of 1)
1289.,2017-02-15 05:27:51,200.61,97%,3620186,Win (1 of 2)
1288.,2017-02-15 05:26:13,175.38,88%,3620186,No win (1 of 1)
1287.,2017-02-15 05:25:19,180.02,97%,3550093,Win (1 of 2)
1286.,2017-02-15 05:24:46,164.05,94%,3550093,No win (1 of 1)
1285.,2017-02-15 05:21:06,200.39,97%,3550140,No win (1 of 1)
1284.,2017-02-15 05:20:28,181.55,98%,71,Win (1 of 2)
1283.,2017-02-15 05:20:00,174.82,96%,71,Win (1 of 2)
1282.,2017-02-15 05:18:33,172.87,96%,3550148,Win (1 of 2)
1281.,2017-02-15 05:17:53,159.30,94%,3550148,No win (1 of 1)
1280.,2017-02-15 05:16:59,181.39,99%,3622392,Win (1 of 2)
1279.,2017-02-15 05:16:26,160.07,96%,3622392,No win (1 of 1)
1278.,2017-02-15 05:15:27,168.77,97%,419,Win (1 of 2)
1277.,2017-02-15 05:14:53,166.82,96%,419,No win (1 of 1)
1276.,2017-02-15 05:14:15,186.36,97%,3621128,Win (1 of 2)
1275.,2017-02-15 05:13:24,182.72,98%,521,Win (1 of 2)
1274.,2017-02-15 05:12:11,168.76,98%,207,Win (1 of 2)
1273.,2017-02-15 05:10:13,189.95,94%,3622016,Win (1 of 2)
1272.,2017-02-15 05:09:00,182.37,94%,3622016,No win (1 of 1)
1271.,2017-02-15 05:08:29,156.38,92%,3622385,No win (1 of 1)
1270.,2017-02-15 05:07:42,180.39,98%,323,Win (1 of 2)
1269.,2017-02-15 05:06:20,163.60,100%,3621027,Win (1 of 2)
1268.,2017-02-15 05:05:50,126.10,88%,3621027,No win (1 of 1)
1267.,2017-02-15 05:05:22,174.45,99%,3100060,No win (1 of 1)
1266.,2017-02-15 05:04:57,168.19,99%,3620559,Win (1 of 2)
1265.,2017-02-15 05:03:59,164.48,93%,3550178,Win (1 of 2)
1264.,2017-02-15 05:02:38,186.99,100%,101,Win (1 of 2)
1263.,2017-02-15 04:55:21,149.12,96%,3550020,Win (1 of 2)
1262.,2017-02-15 04:53:38,162.56,96%,78,No win (1 of 1)
1261.,2017-02-15 04:53:11,192.20,97%,544,No win (1 of 1)
1260.,2017-02-15 02:44:13,196.53,98%,3621211,Win (1 of 2)
1259.,2017-02-15 02:39:03,188.99,95%,3621211,Win (1 of 2)
1258.,2017-02-15 02:34:24,149.63,90%,455,Win (1 of 3)
1257.,2017-02-15 02:33:44,142.74,88%,3621764,Win (1 of 3)
1256.,2017-02-15 02:32:57,107.51,84%,3622281,No win (2 of 2)
1255.,2017-02-15 02:28:23,158.38,92%,563,Win (1 of 2)
1254.,2017-02-14 23:21:31,167.11,95%,3620125,Win (1 of 2)
1253.,2017-02-14 23:21:00,153.76,90%,3620125,No win (1 of 1)
1252.,2017-02-14 23:20:28,161.47,90%,687,No win (1 of 1)
1251.,2017-02-14 23:20:00,161.59,98%,243,No win (1 of 1)
1250.,2017-02-14 23:18:44,191.00,97%,3622251,No win (1 of 1)
1249.,2017-02-14 23:17:47,169.37,90%,683,No win (1 of 1)
1248.,2017-02-14 23:17:02,158.99,94%,3622244,No win (1 of 1)
1247.,2017-02-14 23:13:54,168.97,93%,3620677,No win (1 of 1)
1246.,2017-02-14 23:13:28,171.17,96%,3550137,Win (1 of 2)
1245.,2017-02-14 23:11:39,166.16,90%,537,No win (1 of 1)
1244.,2017-02-14 23:11:11,154.75,91%,3550045,No win (1 of 1)
1243.,2017-02-14 23:10:42,175.70,98%,3622366,Win (1 of 2)
1242.,2017-02-14 23:09:36,200.23,96%,3100034,Win (1 of 2)
1241.,2017-02-14 23:09:15,162.04,89%,3100034,No win (1 of 1)
1240.,2017-02-14 23:08:48,164.85,92%,525,Win (1 of 2)
1239.,2017-02-14 23:07:56,158.10,93%,3620207,No win (1 of 1)
1238.,2017-02-14 23:04:06,220.26,100%,295,Win (1 of 2)
1237.,2017-02-14 23:03:01,160.87,95%,3620156,No win (1 of 1)
1236.,2017-02-14 23:01:48,195.36,97%,568,Win (1 of 2)
1235.,2017-02-14 22:59:18,163.59,98%,3622407,No win (1 of 1)
1234.,2017-02-14 22:58:34,165.56,94%,558,Win (1 of 2)
1233.,2017-02-14 22:57:19,166.45,95%,3620277,No win (1 of 1)
1232.,2017-02-14 22:56:40,177.36,99%,278,No win (1 of 1)
1231.,2017-02-14 22:56:04,150.02,94%,3622362,No win (1 of 1)
1230.,2017-02-14 22:55:26,164.03,92%,3620144,No win (1 of 1)
1229.,2017-02-14 22:53:50,153.88,89%,3550111,Win (1 of 3)
1228.,2017-02-14 22:52:57,185.68,99%,3100023,No win (1 of 1)
1227.,2017-02-14 22:52:27,151.52,94%,3622142,No win (1 of 1)
1226.,2017-02-12 02:23:28,145.31,84%,3620530,Win (1 of 3)
1225.,2017-02-12 02:22:44,188.76,97%,3550054,Win (1 of 2)
1224.,2017-02-12 02:22:18,182.92,97%,3550054,Win (1 of 2)
1223.,2017-02-12 02:21:22,187.31,95%,190,Win (1 of 4)
1222.,2017-02-12 02:20:47,130.14,84%,51,Win (1 of 4)
1221.,2017-02-12 02:20:07,141.03,87%,3620395,Win (1 of 4)
1220.,2017-02-12 02:17:13,148.81,91%,542,Win (1 of 4)
1219.,2017-02-12 02:14:04,174.87,95%,3622379,Win (1 of 2)
1218.,2017-02-12 02:13:33,199.60,100%,3621975,Win (1 of 2)
1217.,2017-02-12 02:13:18,138.44,77%,3621975,No win (2 of 5)
1216.,2017-02-12 02:12:06,182.72,93%,160,Win (1 of 5)
1215.,2017-02-12 02:10:43,150.94,92%,469,Win (1 of 3)
1214.,2017-02-12 02:09:55,175.90,96%,4,Win (1 of 3)
1213.,2017-02-12 02:09:13,157.55,92%,3622109,Win (1 of 2)
1212.,2017-02-12 02:07:32,143.93,91%,391,Win (1 of 3)
1211.,2017-02-12 02:06:43,148.04,96%,3550068,Win (1 of 3)
1210.,2017-02-12 02:05:53,155.38,94%,3622266,Win (1 of 3)
1209.,2017-02-12 02:05:11,153.44,92%,206,Win (1 of 5)
1208.,2017-02-12 02:03:18,141.60,92%,3620194,Win (1 of 3)
1207.,2017-02-12 02:02:27,162.52,98%,3622401,Win (1 of 3)
1206.,2017-02-12 02:01:52,148.19,92%,140,Win (1 of 3)
1205.,2017-02-12 02:01:11,178.96,93%,3100081,Win (1 of 3)
1204.,2017-02-12 02:00:37,176.61,98%,3621136,Win (1 of 4)
1203.,2017-02-12 01:59:28,143.29,84%,33,Win (1 of 3)
1202.,2017-02-10 23:35:37,157.89,94%,3620546,Win (1 of 5)
1201.,2017-02-10 23:34:47,185.99,94%,3620665,Win (1 of 4)
1200.,2017-02-10 23:34:21,179.16,99%,3621763,Win (1 of 3)
1199.,2017-02-10 23:33:50,149.73,95%,166,Win (1 of 4)
1198.,2017-02-10 23:33:09,143.24,84%,3550199,No win (2 of 5)
1197.,2017-02-10 23:14:56,153.63,94%,569,Win (1 of 3)
1196.,2017-02-10 23:14:03,141.68,96%,277,No win (2 of 4)
1195.,2017-02-10 23:13:21,139.60,91%,3100001,Win (1 of 3)
1194.,2017-02-10 23:12:17,138.10,89%,3621360,Win (1 of 3)
1193.,2017-02-10 23:11:21,171.96,97%,672,Win (1 of 2)
1192.,2017-02-10 23:10:34,186.21,97%,3622441,Win (1 of 2)
1191.,2017-02-10 23:10:05,158.51,98%,3620264,Win (1 of 3)
1190.,2017-02-10 23:09:36,154.96,92%,549,Win (1 of 2)
1189.,2017-02-10 23:09:00,177.37,94%,3620470,Win (1 of 3)
1188.,2017-02-10 23:08:24,174.28,98%,437,Win (1 of 2)
1187.,2017-02-10 23:07:41,157.17,92%,282,No win (2 of 3)
1186.,2017-02-10 23:06:53,174.18,95%,3620551,Win (1 of 3)
1185.,2017-02-10 23:06:03,155.38,94%,3550093,Win (1 of 2)
1184.,2017-02-10 23:05:36,131.65,87%,3550093,No win (2 of 2)
1183.,2017-02-10 23:04:55,167.88,97%,3621540,Win (1 of 3)
1182.,2017-02-10 23:04:22,155.92,89%,3622184,Win (1 of 2)
1181.,2017-02-10 23:03:46,146.81,94%,312,Win (1 of 5)
1180.,2017-02-10 23:03:13,154.14,93%,3620022,Win (1 of 4)
1179.,2017-02-10 23:02:10,165.94,93%,3621159,Win (1 of 4)
1178.,2017-02-10 23:01:45,131.02,85%,3620602,No win (2 of 2)
1177.,2017-02-10 23:01:09,159.73,95%,3621108,Win (1 of 4)
1176.,2017-02-10 23:00:31,200.88,99%,294,Win (1 of 2)
1175.,2017-02-10 23:00:09,186.29,94%,294,Win (1 of 2)
1174.,2017-02-10 22:59:46,150.84,88%,294,Win (1 of 3)
1173.,2017-02-10 22:59:07,175.29,95%,3550085,Win (1 of 2)
1172.,2017-02-10 22:58:23,164.34,93%,3550085,Win (1 of 2)
1171.,2017-02-10 22:57:30,194.33,99%,3620231,Win (1 of 2)
1170.,2017-02-10 22:57:14,164.95,91%,3620231,Win (1 of 5)
1169.,2017-02-10 22:56:46,135.87,94%,3622187,Win (1 of 2)
1168.,2017-02-10 22:55:59,209.09,99%,3550021,Win (1 of 2)
1167.,2017-02-10 22:55:42,165.78,90%,3550021,Win (1 of 3)
1166.,2017-02-10 22:55:01,168.42,90%,3622145,Win (1 of 3)
1165.,2017-02-10 22:54:00,204.56,95%,3621969,Win (1 of 2)
1164.,2017-02-10 22:53:39,135.36,78%,3621969,No win (3 of 4)
1163.,2017-02-10 22:53:01,167.42,89%,3622266,Win (1 of 3)
1162.,2017-02-10 22:52:22,158.50,93%,664,Win (1 of 2)
1161.,2017-02-10 22:51:42,182.76,98%,3621619,Win (1 of 2)
1160.,2017-02-10 22:51:04,170.38,90%,3100036,Win (1 of 4)
1159.,2017-02-10 22:50:25,157.22,93%,3620979,Win (1 of 2)
1158.,2017-02-10 22:49:21,158.14,93%,3620551,Win (1 of 2)
1157.,2017-02-10 22:48:42,134.64,88%,3620551,Win (1 of 4)
1156.,2017-02-10 22:47:33,216.58,99%,3621322,Win (1 of 2)
1155.,2017-02-10 22:47:17,193.30,96%,3621322,Win (1 of 2)
1154.,2017-02-10 22:47:00,170.03,88%,3621322,Win (1 of 3)
1153.,2017-02-10 22:46:32,146.26,93%,3622405,Win (1 of 3)
1152.,2017-02-10 22:46:01,186.80,98%,280,Win (1 of 2)
1151.,2017-02-10 22:45:33,140.47,88%,280,Win (1 of 3)
1150.,2017-02-10 22:44:27,171.49,100%,3550089,Win (1 of 2)
1149.,2017-02-10 22:43:47,153.33,91%,3550089,Win (1 of 3)
1148.,2017-02-10 22:42:57,201.71,94%,3622354,Win (1 of 2)
1147.,2017-02-10 22:42:33,176.85,93%,3622354,Win (1 of 5)
1146.,2017-02-10 22:42:02,164.92,92%,400,Win (1 of 3)
1145.,2017-02-10 22:41:19,182.46,93%,3621312,Win (1 of 3)
1144.,2017-02-10 22:40:08,171.00,93%,3622308,Win (1 of 2)
1143.,2017-02-10 22:39:50,156.86,96%,3622308,Win (1 of 3)
1142.,2017-02-10 22:39:07,201.16,99%,3550225,Win (1 of 2)
1141.,2017-02-10 22:38:35,186.02,95%,3550225,Win (1 of 5)
1140.,2017-02-10 22:37:56,139.45,93%,709,No win (1 of 1)
1139.,2017-02-10 22:36:59,149.87,92%,3620257,Win (1 of 2)
1138.,2017-02-10 22:36:19,172.22,92%,3100066,Win (1 of 2)
1137.,2017-02-10 22:35:47,154.48,91%,3100037,Win (1 of 5)
1136.,2017-02-10 22:35:01,169.71,92%,582,Win (1 of 3)
1135.,2017-02-10 22:34:16,167.93,94%,3550011,Win (1 of 5)
1134.,2017-02-10 22:33:50,143.59,82%,3100001,Win (1 of 4)
1133.,2017-02-10 22:33:07,158.37,89%,3550024,Win (1 of 3)
1132.,2017-02-10 22:32:35,173.82,95%,412,Win (1 of 2)
1131.,2017-02-10 22:31:58,184.28,95%,3100030,Win (1 of 2)
1130.,2017-02-10 22:31:17,169.19,90%,3622033,Win (1 of 5)
1129.,2017-02-10 22:30:40,161.00,91%,3550134,Win (1 of 5)
1128.,2017-02-10 22:29:54,198.75,96%,3100002,Win (1 of 5)
1127.,2017-02-10 22:29:25,150.84,91%,3620508,Win (1 of 5)
1126.,2017-02-10 22:28:56,141.31,87%,189,No win (3 of 4)
1125.,2017-02-10 22:28:18,157.07,89%,3621224,Win (1 of 5)
1124.,2017-02-10 22:27:51,170.39,97%,298,Win (1 of 5)
1123.,2017-02-10 22:27:23,154.59,95%,3550189,No win (3 of 5)
1122.,2017-02-10 22:26:45,154.28,89%,143,Win (1 of 3)
1121.,2017-02-10 22:26:00,156.21,85%,367,No win (2 of 5)
1120.,2017-02-10 22:25:31,157.08,93%,3620872,Win (1 of 3)
1119.,2017-02-10 22:24:45,159.94,94%,3622386,Win (1 of 2)
1118.,2017-02-10 22:23:55,160.39,97%,3550196,Win (1 of 2)
1117.,2017-02-10 22:23:22,175.94,98%,3621119,Win (1 of 3)
1116.,2017-02-10 22:22:45,154.09,93%,724,Win (1 of 3)
1115.,2017-02-10 22:21:24,182.61,97%,3622390,Win (1 of 3)
1114.,2017-02-10 22:20:05,164.45,92%,3100063,Win (1 of 3)
1113.,2017-02-10 22:19:02,194.39,98%,3550188,Win (1 of 2)
1112.,2017-02-10 22:18:20,172.86,98%,400,Win (1 of 4)
1111.,2017-02-10 22:17:36,158.69,98%,80,Win (1 of 4)
1110.,2017-02-10 22:17:00,172.18,97%,386,Win (1 of 2)
1109.,2017-02-10 22:16:17,167.27,96%,3620904,Win (1 of 4)
1108.,2017-02-10 22:15:45,162.95,99%,637,Win (1 of 3)
1107.,2017-02-10 22:15:14,164.80,95%,3621374,Win (1 of 4)
1106.,2017-02-10 22:14:39,157.11,93%,31,Win (1 of 4)
